Sektor,1970,1990,2005,2017,2020,Land
Agriculture,0.029228567,0.069404749,0.050285708,0.310880897,0.064795227,Afghanistan
Agriculture,0.1133,0.165314274,0.010319047,0.056676186,0.063066662,Albania
Agriculture,0.10434285,0.175057122,1.034942762,1.278199828,1.925471156,Argentina
Agriculture,0.055288203,0.063441679,0.044628571,0.034257142,0.035409523,Armenia
Agriculture,0.311142842,0.546752324,1.61637127,2.641204403,2.433042605,Australia
Agriculture,0.006442857,0.012728571,0.01435238,0.066419044,0.051542854,Austria
Agriculture,0.041466152,0.047581259,0.049028571,0.132314284,0.261171423,Azerbaijan
Agriculture,0.041747618,0.018333333,0.053952381,0.04033333,0.039023806,Belgium
Agriculture,0.208528536,0.960142683,1.846428249,2.03112349,2.192666356,Bangladesh
Agriculture,0.917871399,0.702428546,0.384999996,0.843752353,0.907185686,Bulgaria
Agriculture,,,0.026871425,0.029385711,0.019642855,Bosnia and Herzegovina
Agriculture,,,,0.547433292,0.549109482,Belarus
Agriculture,1.141014266,2.041180838,5.088285383,9.365818349,11.84946105,Brazil
Agriculture,0.617047608,1.42696178,1.969837899,3.655194854,4.076861441,Canada
Agriculture,0.013619046,0.048242854,0.054999997,0.04897619,0.013357143,Switzerland and Liechtenstein
Agriculture,0.055628568,0.236971397,0.366666609,0.29160472,0.361742803,Chile
Agriculture,4.638333001,17.79694991,21.11805859,15.19775514,16.2805215,China
Agriculture,0.004714285,0.015871426,0.051857138,0.066104756,0.082761896,Cote d'Ivoire
Agriculture,0.033,0.024199999,0.037819044,0.083233326,0.081609517,Cameroon
Agriculture,0.16201426,0.450266607,0.482952327,0.680795166,0.657904693,Colombia
Agriculture,0.053428567,0.06568571,0.100047612,0.159552371,0.155676179,Costa Rica
Agriculture,0.463571419,0.865857114,0.124247615,0.114923797,0.032371428,Cuba
Agriculture,0.042114285,0.015871428,0.006285714,0.003614285,0.005028571,Cyprus
Agriculture,0.686417958,0.524555472,0.233095225,0.29715712,0.145409509,Czechia
Agriculture,1.557914273,0.450528516,1.28511421,1.233518965,0.734276141,Germany
Agriculture,0.007857142,0.027133331,0.068095236,0.075585714,0.055471428,Denmark
Agriculture,0.126971426,0.130114278,0.13074285,0.168457133,0.207742844,Dominican Republic
Agriculture,0.221257142,0.138285714,0.033785709,0.144152371,0.161333319,Algeria
Agriculture,0.053009518,0.062542848,0.083285704,0.388352349,0.476614249,Ecuador
Agriculture,0.82578568,1.928614185,2.944856916,2.793685452,2.798033069,Egypt
Agriculture,1.100785695,1.500714215,1.249285647,1.432566569,1.088842776,Spain and Andorra
Agriculture,0.076597197,0.087893159,0.052590472,0.081714286,0.091404762,Estonia
Agriculture,0.01377619,0.046776187,0.1880476,0.335604702,0.406057069,Ethiopia
Agriculture,,0.015085712,0.001571428,,,Finland
Agriculture,2.784571415,4.005099927,2.985295156,2.614699862,2.190257068,France and Monaco
Agriculture,1.234828571,2.498571387,1.763666637,1.769952334,1.896714247,United Kingdom
Agriculture,,,,0.064638095,0.098580951,Georgia
Agriculture,0.477714286,0.621657141,0.298571427,0.211095227,0.19758094,Greece
Agriculture,0.075428569,0.210571415,0.207219039,0.405166642,0.568176162,Guatemala
Agriculture,0.038897102,0.073495052,0.089571416,0.090514271,0.098371412,Croatia
Agriculture,0.918185679,0.682628542,0.672571418,0.168142847,0.178461893,Hungary
Agriculture,0.578233245,3.124313862,4.587261256,6.489999292,6.675218309,Indonesia
Agriculture,2.461956843,11.84306969,19.41237802,25.85743417,30.96845254,India
Agriculture,0.033628567,0.111571411,0.053428563,0.166990461,0.164633317,Ireland
Agriculture,0.269238067,1.068518965,1.554666452,1.536123574,1.626061648,Iran
Agriculture,0.063328571,0.108428552,0.196219018,0.259547583,0.124352361,Iraq
Agriculture,0.007228571,0.004085714,,,,Iceland
Agriculture,0.095385712,0.06882857,0.030223805,0.06196666,0.065319039,Israel and Palestine
Agriculture,1.035099947,0.989476093,0.92714276,0.882095136,0.888799899,Italy
Agriculture,0.007542857,0.017547618,0.028704762,0.020742856,0.021266665,Jordan
Agriculture,0.553457116,1.275999967,0.938142836,0.667699968,0.642923783,Japan
Agriculture,0.071413928,0.081945502,0.122571429,0.275052378,0.425595228,Kazakhstan
Agriculture,0.018071428,0.063799998,0.093447613,0.149023801,0.251219028,Kenya
Agriculture,0.157225826,0.180412274,0.010057143,0.124038088,0.090671422,Kyrgyzstan
Agriculture,0.413757068,0.427742787,0.209471395,0.380285649,0.347285655,South Korea
Agriculture,,,0.001571428,0.003142857,0.002409524,Kuwait
Agriculture,0.083599997,,0.024933331,0.053742856,0.031847618,Lebanon
Agriculture,0.025404761,0.08485714,0.050285705,0.062909514,0.021895236,Libya
Agriculture,0.17317142,0.231995217,0.249857105,0.255199971,0.356976148,Sri Lanka
Agriculture,,,,0.465195236,0.474047614,Lithuania
Agriculture,0.057591878,0.066085082,0.063328571,0.181447616,0.212928569,Latvia
Agriculture,0.209785709,0.325757126,0.424809511,0.651933312,0.571999981,Morocco
Agriculture,,,,0.123619043,0.145409516,Moldova
Agriculture,1.199733296,2.907456973,2.751780777,2.761837869,2.767442617,Mexico
Agriculture,0.009075913,0.017148698,0.011314285,0.025457142,0.039285713,North Macedonia
Agriculture,,,,0.368971386,0.179457118,Mali
Agriculture,0.057357132,0.090828555,0.074014272,0.60012851,1.268823732,Myanmar/Burma
Agriculture,0.036457143,0.012571429,,0.022523807,0.019799998,Mauritius
Agriculture,0.151904744,0.899695213,1.270133271,1.285009477,1.207171372,Malaysia
Agriculture,0.029542857,0.084071413,0.162276168,0.653347519,0.872142727,Nigeria
Agriculture,0.062333327,0.04777142,0.017076188,0.154523793,0.153161892,Nicaragua
Agriculture,0.009585714,0.011523809,0.026714285,0.03038095,0.04625238,Netherlands
Agriculture,0.000942857,0.0022,0.018857143,0.005395238,0.006233333,Norway
Agriculture,0.026714285,0.068095227,0.000366667,0.193809497,0.162171406,Nepal
Agriculture,0.092242851,0.127076185,0.543661832,0.813633235,0.99874753,New Zealand
Agriculture,0.5833142,2.181561569,4.462908813,5.15601352,5.488789653,Pakistan
Agriculture,0.202399987,0.157561885,0.432980908,0.8344809,0.881728527,Peru
Agriculture,0.36959998,0.7334904,0.963809433,1.577609387,1.592485577,Philippines
Agriculture,2.368038032,1.677342821,1.680380878,2.022638006,1.905199927,Poland
Agriculture,0.642714243,1.375628419,0.169714257,0.20040949,0.012676189,North Korea
Agriculture,0.221257142,0.133885708,0.050809521,0.036771426,0.034571427,Portugal
Agriculture,,,,0.044261902,0.074957137,Paraguay
Agriculture,,0.001571428,0.001571428,0.001571428,0.001571428,Qatar
Agriculture,1.092142833,1.359285667,0.43842856,1.197061858,1.197795198,Romania
Agriculture,5.078409734,5.460198819,2.315657112,4.607742819,7.166395148,Russia
Agriculture,,0.393904702,0.314285669,0.313657103,0.304438055,Saudi Arabia
Agriculture,0.037816602,0.071453476,0.257819022,0.357866629,0.458542816,Serbia and Montenegro
Agriculture,0.105757128,0.104185695,0.087895223,0.068357137,0.048085708,Sudan and South Sudan
Agriculture,0.002880952,0.00722857,0.003142857,0.064376183,0.056519039,Senegal
Agriculture,0.204285712,0.190038093,0.207847619,0.262533327,0.271857133,El Salvador
Agriculture,0.254238242,0.152903247,0.109476186,0.060971423,0.1063857,Slovakia
Agriculture,0.003781615,0.007145262,0.07102856,0.002933333,0.003352381,Slovenia
Agriculture,0.079199996,0.035514285,0.062857143,0.023623809,0.021109523,Sweden
Agriculture,0.0858,0.257714243,0.471428517,0.057514275,0.073542845,Syria
Agriculture,0.089571426,0.802999947,2.193295046,2.730409199,2.681642566,Thailand
Agriculture,0.12727805,0.146048031,0.032685709,0.112357134,0.089728561,Tajikistan
Agriculture,0.328273702,0.376684967,0.364099968,0.814261834,0.913942792,Turkmenistan
Agriculture,0.044,0.008642856,0.007857141,0.00942857,0.00942857,Trinidad and Tobago
Agriculture,0.060814286,0.112304762,0.205333333,0.207428571,0.152742857,Tunisia
Agriculture,0.718195219,1.290299918,2.124571315,2.702071169,2.985818751,Türkiye
Agriculture,0.744857117,0.743285669,0.404171412,0.259233323,0.156304749,Taiwan
Agriculture,0.039757143,0.065371424,0.050180944,0.159919032,0.286576162,Tanzania
Agriculture,2.076519711,2.345412954,0.998274724,2.907928436,2.672109404,Ukraine
Agriculture,0.012938094,0.051804759,0.10444761,0.209785702,0.356033309,Uruguay
Agriculture,3.21812845,4.322423401,5.462599361,6.766622974,6.813922974,United States
Agriculture,2.376792763,2.478947413,0.896447342,1.459857105,1.916409479,Uzbekistan
Agriculture,0.094966664,0.277880915,0.374523765,0.30234281,0.149966641,Venezuela
Agriculture,0.224714256,0.90807609,2.134785521,3.312937825,2.240857031,Vietnam
Agriculture,0.155414276,0.156880941,0.372114255,1.088109387,0.968052287,South Africa
Agriculture,0.034571427,0.046042853,0.021371429,0.14551428,0.221938076,Zambia
Agriculture,0.22,0.208057142,0.047142857,0.069038095,0.074799997,Zimbabwe
Buildings,0.005368535,0.027951255,0.026398121,0.03548828,0.044068147,Aruba
Buildings,0.795303718,1.129404126,0.056708237,0.604791941,0.567433406,Afghanistan
Buildings,0.120186147,0.663270339,0.979148927,3.528748879,3.046076971,Angola
Buildings,1.06361E-05,2.08576E-05,1.79813E-05,1.53381E-05,1.21074E-05,Anguilla
Buildings,0.992794087,2.092066777,0.707225093,0.75677851,0.744518675,Albania
Buildings,0.377500465,0.213038632,0.19101624,0.146246836,0.141677447,Curacao
Buildings,,0.304432266,0.131323717,1.00709806,0.534696151,United Arab Emirates
Buildings,12.11219961,22.03059265,33.18607937,40.33326845,36.33415373,Argentina
Buildings,4.785901417,6.97567782,1.149967869,1.785920803,2.188723032,Armenia
Buildings,0.022105734,0.022758193,0.011777831,0.02104523,0.026859779,Antigua and Barbuda
Buildings,10.50991309,12.01833588,17.84898532,22.16025173,20.38230276,Australia
Buildings,14.82991978,13.12766096,13.27244873,8.979267867,8.403373538,Austria
Buildings,6.650899346,9.198588404,6.635735149,7.184142375,9.211449865,Azerbaijan
Buildings,0.020308084,0.033058552,0.020404097,0.046396787,0.060620283,Burundi
Buildings,35.17980152,26.49980476,30.61018686,24.50113051,23.54246626,Belgium
Buildings,0.040939901,0.034641434,0.921404594,0.140222838,0.411581883,Benin
Buildings,0.087034644,0.053807038,0.133947922,0.362442211,0.374558938,Burkina Faso
